"id";"photo";"web_name";"team_code";"status";"code";"first_name";"second_name";"squad_number";"news";"now_cost";"chance_of_playing_this_round";"chance_of_playing_next_round";"value_form";"value_season";"cost_change_start";"cost_change_event";"cost_change_start_fall";"cost_change_event_fall";"in_dreamteam";"dreamteam_count";"selected_by_percent";"form";"transfers_out";"transfers_in";"transfers_out_event";"transfers_in_event";"loans_in";"loans_out";"loaned_in";"loaned_out";"total_points";"event_points";"points_per_game";"ep_this";"ep_next";"special";"minutes";"goals_scored";"assists";"clean_sheets";"goals_conceded";"penalties_saved";"penalties_missed";"yellow_cards";"red_cards";"saves";"bonus";"own_goals";"element_type";"team";"dato"
70;"81858.jpg";"Månsson";3835;"d";81858;"Conny";"Månsson";23;"Kneskade";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.7";"0.0";73;0;21;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;4;2017-04-07
71;"91120.jpg";"Aasbak";3835;"a";91120;"Christofer";"Aasbak";3;"";45;NA;NA;"0.1";"0.2";0;0;0;0;FALSE;0;"1.5";"0.5";170;10;44;3;0;0;0;0;1;1;"1.0";"1.0";"1.0";FALSE;45;0;0;0;1;0;0;0;0;0;0;0;2;4;2017-04-07
72;"95512.jpg";"Dan Ulvestad";3835;"a";95512;"Dan Peter";"Ulvestad";5;"";50;NA;NA;"0.3";"0.6";0;0;0;0;FALSE;0;"2.1";"1.5";110;15;50;5;0;0;0;0;3;1;"1.5";"2.0";"2.0";FALSE;95;0;0;0;1;0;0;0;0;0;0;0;2;4;2017-04-07
73;"156434.jpg";"Coly";3835;"a";156434;"Aliou";"Coly";99;"";45;NA;NA;"0.3";"0.7";0;0;0;0;FALSE;0;"3.9";"1.5";196;62;78;18;0;0;0;0;3;1;"1.5";"2.0";"2.0";FALSE;180;0;0;0;3;0;0;0;0;0;0;0;2;4;2017-04-07
74;"245729.jpg";"Sivertsen";3835;"i";245729;"Erlend";"Sivertsen";15;"Akillesskade - August";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.1";"0.0";28;0;7;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;4;2017-04-07
75;"159994.jpg";"Gjesdal";3835;"a";159994;"Henrik ";"Gjesdal";25;"";45;NA;NA;"0.3";"0.7";0;0;0;0;FALSE;0;"0.6";"1.5";23;8;11;2;0;0;0;0;3;1;"1.5";"2.0";"2.0";FALSE;180;0;0;0;3;0;0;0;0;0;0;0;2;4;2017-04-07
76;"245731.jpg";"Bjerkås";3835;"a";245731;"Joakim";"Bjerkås";2;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"2.2";"0.0";142;7;45;3;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;4;2017-04-07
77;"245735.jpg";"Nerland";3835;"u";245735;"Olav";"Mahle Nerland";49;"Utilgjengelig";40;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;"0.9";"0.0";122;1;37;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;4;2017-04-07
78;"245733.jpg";"Hopmark";3835;"a";245733;"Andreas";"Hopmark";19;"";45;NA;NA;"0.3";"0.7";0;0;0;0;FALSE;0;"0.5";"1.5";15;6;7;1;0;0;0;0;3;1;"1.5";"2.0";"2.0";FALSE;180;0;0;0;3;0;0;0;0;0;0;0;2;4;2017-04-07
79;"63900.jpg";"Torske";3835;"a";63900;"Tor Erik";"Torske";6;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.7";"0.0";112;0;42;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;4;2017-04-07
80;"66338.jpg";"Kalludra";3835;"a";66338;"Liridon";"Kalludra";9;"";60;NA;NA;"0.2";"0.3";0;0;0;0;FALSE;0;"1.1";"1.0";125;3;47;0;0;0;0;0;2;1;"1.0";"1.0";"1.0";FALSE;64;0;0;0;1;0;0;0;0;0;0;0;3;4;2017-04-07
81;"92072.jpg";"Qaka";3835;"a";92072;"Kamer";"Qaka";92;"";60;NA;NA;"0.3";"0.5";0;0;0;0;FALSE;0;"5.6";"1.5";353;187;154;35;0;0;0;0;3;1;"1.5";"2.0";"2.0";FALSE;146;0;0;0;2;0;0;0;0;0;0;0;3;4;2017-04-07
82;"95511.jpg";"Økland";3835;"a";95511;"Sverre";"Økland";10;"";55;NA;NA;"0.4";"0.7";0;0;0;0;FALSE;0;"0.8";"2.0";49;16;20;4;0;0;0;0;4;2;"2.0";"2.0";"2.0";FALSE;180;0;0;0;3;0;0;0;0;0;0;0;3;4;2017-04-07
83;"95569.jpg";"Ulvestad";3835;"i";95569;"Pål Erik";"Ulvestad";8;"Overtråkk - 2 uker";50;NA;NA;"0.2";"0.4";0;0;0;0;FALSE;0;"0.9";"1.0";131;6;64;0;0;0;0;0;2;2;"2.0";"1.0";"1.0";FALSE;85;0;0;0;2;0;0;0;0;0;0;0;3;4;2017-04-07
84;"245730.jpg";"Sørli";3835;"a";245730;"Sondre";"Sørli";24;"";45;NA;NA;"0.3";"0.7";0;0;0;0;FALSE;0;"2.9";"1.5";97;291;50;102;0;0;0;0;3;2;"1.5";"2.0";"2.0";FALSE;180;0;0;0;3;0;0;1;0;0;0;0;3;4;2017-04-07
85;"245732.jpg";"Rodsand";3835;"u";245732;"Andreas";"Rodsand";21;"Utlån til 1. aug";50;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;"0.1";"0.0";15;0;9;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;4;2017-04-07
86;"245734.jpg";"Koksvik";3835;"u";245734;"Sigur";"Koksvik";34;"Utilgjengelig";45;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;"0.3";"0.0";43;2;9;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;4;2017-04-07
87;"245738.jpg";"Isaksen";3835;"a";245738;"Jesper";"Isaksen";18;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.4";"0.0";33;9;12;4;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;4;2017-04-07
88;"41319.jpg";"Lekaj";3835;"a";41319;"Rocky";"Lekaj";7;"";59;NA;NA;"0.1";"0.2";-1;-1;1;1;FALSE;0;"1.5";"0.5";304;11;113;4;0;0;0;0;1;0;"1.0";"1.0";"1.0";FALSE;5;0;0;0;0;0;0;0;0;0;0;0;4;4;2017-04-07
89;"206554.jpg";"Mendy";3835;"a";206554;"Jean Alassane";"Mendy";39;"";54;NA;NA;"0.1";"0.2";-1;-1;1;1;FALSE;0;"1.6";"0.5";283;20;94;6;0;0;0;0;1;0;"1.0";"1.0";"1.0";FALSE;18;0;0;0;0;0;0;0;0;0;0;0;4;4;2017-04-07
90;"245736.jpg";"Bamba";3835;"i";245736;"Daouda";"Bamba";11;"Legg";64;NA;NA;"0.2";"0.3";-1;0;1;0;FALSE;0;"3.3";"1.0";1794;35;562;4;0;0;0;0;2;0;"2.0";"1.0";"1.0";FALSE;85;0;0;0;1;0;0;0;0;0;0;0;4;4;2017-04-07
91;"245737.jpg";"Rønningen";3835;"a";245737;"Jonas";"Rønningen";16;"";55;NA;NA;"0.3";"0.5";0;0;0;0;FALSE;0;"0.2";"1.5";20;6;11;1;0;0;0;0;3;1;"1.5";"2.0";"2.0";FALSE;105;0;0;0;2;0;0;0;0;0;0;0;4;4;2017-04-07
92;"245739.jpg";"Bruseth";3835;"u";245739;"Adne";"Bruseth";48;"Utilgjengelig";45;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;"0.6";"0.0";135;3;43;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;4;2017-04-07
93;"98733.jpg";"Stokke";3835;"a";98733;"Benjamin";"Stokke";20;"";50;NA;NA;"0.4";"0.8";0;0;0;0;FALSE;0;"0.8";"2.0";69;63;29;32;0;0;0;0;4;2;"2.0";"2.0";"2.0";FALSE;162;0;0;0;3;0;0;0;0;0;0;0;4;4;2017-04-07
94;"95016.jpg";"Baranov";3835;"a";95016;"Nikita";"Baranov";27;"";50;NA;NA;"0.1";"0.2";0;0;0;0;FALSE;0;"0.5";"0.5";47;2;9;0;0;0;0;0;1;1;"1.0";"1.0";"1.0";FALSE;90;0;0;0;2;0;0;0;0;0;0;0;2;4;2017-04-07
95;"34727.jpg";"Otieno Origi";305;"a";34727;"Arnold";"Otieno Origi";77;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"14.4";"0.0";1771;24;556;5;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;5;2017-04-07
96;"208534.jpg";"Ødegaard";305;"a";208534;"Emil";"Ødegaard";29;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"1.7";"0.0";59;19;18;8;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;5;2017-04-07
97;"3629.jpg";"Kippe";305;"a";3629;"Frode";"Kippe";13;"";50;NA;NA;"0.2";"0.4";0;0;0;0;FALSE;0;"9.4";"1.0";1227;38;387;11;0;0;0;0;2;1;"1.0";"1.0";"1.0";FALSE;10;0;0;0;0;0;0;0;0;0;0;0;2;5;2017-04-07
98;"98090.jpg";"Amundsen";305;"a";98090;"Marius";"Amundsen";4;"";45;NA;NA;"0.3";"0.7";0;0;0;0;FALSE;0;"6.1";"1.5";306;62;101;14;0;0;0;0;3;1;"1.5";"2.0";"2.0";FALSE;180;0;0;0;3;0;0;0;0;0;0;0;2;5;2017-04-07
99;"179305.jpg";"Kind Mikalsen";305;"a";179305;"Simen";"Kind Mikalsen";3;"";50;NA;NA;"0.3";"0.6";0;0;0;0;FALSE;0;"3.9";"1.5";303;43;80;11;0;0;0;0;3;1;"1.5";"2.0";"2.0";FALSE;180;0;0;0;3;0;0;0;0;0;0;0;2;5;2017-04-07
100;"225993.jpg";"Sinyan";305;"a";225993;"Sheriff";"Sinyan";19;"";49;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;"0.5";"0.0";82;1;17;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;5;2017-04-07
101;"247410.jpg";"Melgalvis";305;"a";247410;"Aleksander";"Melgalvis";33;"";45;NA;NA;"0.7";"1.3";0;0;0;0;FALSE;0;"4.7";"3.0";128;951;54;162;0;0;0;0;6;1;"3.0";"3.0";"3.0";FALSE;180;0;1;0;3;0;0;0;0;0;0;0;2;5;2017-04-07
102;"202256.jpg";"Haakenstad";305;"a";202256;"Mats";"Haakenstad";2;"";45;NA;NA;"0.3";"0.7";0;0;0;0;FALSE;0;"2.0";"1.5";142;33;47;7;0;0;0;0;3;1;"1.5";"2.0";"2.0";FALSE;180;0;0;0;3;0;0;0;0;0;0;0;2;5;2017-04-07
103;"61930.jpg";"Knudtzon";305;"a";61930;"Erling";"Knudtzon";11;"";80;NA;NA;"0.4";"0.8";0;0;0;0;FALSE;0;"6.1";"3.0";573;58;124;28;0;0;0;0;6;4;"3.0";"3.0";"3.0";FALSE;180;0;0;0;3;0;0;0;0;0;2;0;3;5;2017-04-07
104;"192267.jpg";"Kolstad";305;"u";192267;"Jørgen";"Kolstad";17;"Utlån";50;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;"0.1";"0.0";53;0;13;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;5;2017-04-07
105;"193844.jpg";"Innocent";305;"a";193844;"Bonke";"Innocent";18;"";49;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;"1.7";"0.0";372;9;118;2;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;5;2017-04-07
106;"208025.jpg";"Krogstad";305;"a";208025;"Fredrik";"Krogstad";14;"";60;NA;NA;"0.3";"0.7";0;0;0;0;FALSE;0;"1.5";"2.0";179;18;73;2;0;0;0;0;4;2;"2.0";"2.0";"2.0";FALSE;171;0;0;0;3;0;0;0;0;0;0;0;3;5;2017-04-07
107;"210142.jpg";"Ifeanyi Matthew";305;"a";210142;"Ifeanyi";"Matthew";6;"";61;NA;NA;"1.3";"2.7";1;1;-1;-1;TRUE;1;"10.3";"8.0";103;3543;27;2995;0;0;0;0;16;10;"8.0";"8.0";"8.0";FALSE;180;1;1;0;3;0;0;0;0;0;4;0;3;5;2017-04-07
108;"219232.jpg";"Olsen";305;"a";219232;"Petter Mathias";"Olsen";21;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.4";"0.0";50;4;19;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;5;2017-04-07
109;"224088.jpg";"Brenden";305;"a";224088;"Erik Næsbak";"Brenden";15;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.1";"0.0";16;0;4;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;5;2017-04-07
110;"95532.jpg";"Rafn";305;"a";95532;"Simen";"Rafn";5;"";55;NA;NA;"0.4";"0.7";0;0;0;0;FALSE;0;"0.6";"2.0";29;20;10;7;0;0;0;0;4;2;"2.0";"2.0";"2.0";FALSE;156;0;0;0;3;0;0;0;0;0;0;0;3;5;2017-04-07
111;"63729.jpg";"Ajeti";305;"a";63729;"Bajram ";"Ajeti";9;"";64;NA;NA;"0.1";"0.2";-1;0;1;0;FALSE;0;"4.3";"0.5";1412;12;448;3;0;0;0;0;1;0;"1.0";"1.0";"1.0";FALSE;45;0;0;0;1;0;0;0;0;0;0;0;4;5;2017-04-07
112;"101815.jpg";"Malec";305;"a";101815;"Tomas";"Malec";7;"";64;NA;NA;"0.3";"0.6";-1;-1;1;1;FALSE;0;"5.2";"2.0";1037;102;265;49;0;0;0;0;4;2;"2.0";"2.0";"2.0";FALSE;180;0;0;0;3;0;0;0;0;0;0;0;4;5;2017-04-07
113;"15724.jpg";"Grahn";305;"u";15724;"Tobias ";"Grahn";16;"Utilgjengelig";45;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;"0.4";"0.0";90;0;33;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;5;2017-04-07
114;"111558.jpg";"Antonijevic";305;"a";111558;"Stefan";"Antonijevic";22;"";45;NA;NA;"0.1";"0.2";0;0;0;0;FALSE;0;"0.2";"0.5";28;1;8;0;0;0;0;0;1;1;"1.0";"1.0";"1.0";FALSE;1;0;0;0;0;0;0;0;0;0;0;0;2;5;2017-04-07
115;"28113.jpg";"Fernandes";305;"a";28113;"Daniel";"Fernandes";1;"";40;NA;NA;"0.4";"0.8";0;0;0;0;FALSE;0;"17.4";"1.5";117;956;46;296;0;0;0;0;3;1;"1.5";"2.0";"2.0";FALSE;180;0;0;0;3;0;0;0;0;3;0;0;1;5;2017-04-07
116;"111778.jpg";"Linde";203;"a";111778;"Andreas";"Linde";1;"";55;NA;NA;"0.7";"1.5";0;0;0;0;FALSE;0;"8.8";"4.0";201;350;93;108;0;0;0;0;8;3;"4.0";"4.0";"4.0";FALSE;180;0;0;1;1;0;0;1;0;4;0;0;1;6;2017-04-07
117;"215367.jpg";"Neydson";203;"a";215367;"Neydson";"da Silva";34;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.2";"0.0";25;2;7;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;6;2017-04-07
118;"39707.jpg";"Rindarøy";203;"a";39707;"Knut Olav";"Rindarøy";23;"";55;NA;NA;"0.7";"1.5";0;0;0;0;FALSE;0;"13.2";"4.0";319;687;217;52;0;0;0;0;8;2;"4.0";"4.0";"4.0";FALSE;154;0;0;1;1;0;0;0;0;0;0;0;2;6;2017-04-07
119;"40646.jpg";"Toivio";203;"a";40646;"Joona";"Toivio";5;"";59;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;"9.0";"0.0";2201;18;693;6;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;6;2017-04-07
120;"61983.jpg";"Gabrielsen";203;"a";61983;"Ruben";"Gabrielsen";4;"";60;NA;NA;"0.7";"1.3";0;0;0;0;FALSE;0;"15.8";"4.0";349;491;246;69;0;0;0;0;8;2;"4.0";"4.0";"4.0";FALSE;180;0;0;1;1;0;0;0;0;0;0;0;2;6;2017-04-07
121;"114566.jpg";"Remmer";203;"a";114566;"Christoffer";"Remmer";22;"";55;NA;NA;"0.6";"1.3";0;0;0;0;FALSE;0;"1.8";"3.5";53;62;31;5;0;0;0;0;7;2;"3.5";"4.0";"4.0";FALSE;180;0;0;1;1;0;0;1;0;0;0;0;2;6;2017-04-07
122;"139511.jpg";"Rindarøy";203;"a";139511;"Ole Martin";"Rindarøy";3;"";49;NA;NA;"0.1";"0.2";-1;-1;1;1;FALSE;0;"2.9";"0.5";481;30;85;4;0;0;0;0;1;1;"1.0";"1.0";"1.0";FALSE;26;0;0;0;0;0;0;0;0;0;0;0;2;6;2017-04-07
123;"141947.jpg";"Ssewankambo";203;"a";141947;"Isak";"Ssewankambo";2;"";54;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;"1.0";"0.0";176;4;42;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;6;2017-04-07
124;"165824.jpg";"Sonni Nattestad";203;"i";165824;"Sonni Ragnar";"Nattestad";15;"Akilles";55;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.5";"0.0";80;2;35;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;6;2017-04-07
125;"215661.jpg";"Ove Roseth";203;"i";215661;"Martin";"Ove Roseth";27;"Kne";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.3";"0.0";38;4;24;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;6;2017-04-07
126;"223357.jpg";"Strande";203;"a";223357;"Kristian";"Strande";29;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"2.1";"0.0";166;30;56;6;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;6;2017-04-07
127;"166372.jpg";"Gregersen";203;"a";166372;"Stian";"Gregersen";6;"";51;NA;NA;"1.5";"3.0";1;1;-1;-1;TRUE;0;"6.7";"7.5";94;2103;52;938;0;0;0;0;15;8;"7.5";"8.0";"8.0";FALSE;180;1;0;1;1;0;0;0;0;0;1;0;2;6;2017-04-07
128;"61849.jpg";"Mostrøm";203;"i";61849;"Mattias";"Mostrøm";9;"Ankel";64;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;"3.7";"0.0";1377;18;580;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;6;2017-04-07
129;"115935.jpg";"Sarr";203;"a";115935;"Babacar";"Sarr";8;"";50;NA;NA;"0.4";"0.8";0;0;0;0;FALSE;0;"4.8";"2.0";249;383;117;85;0;0;0;0;4;2;"2.0";"2.0";"2.0";FALSE;180;0;0;1;1;0;0;1;0;0;0;0;3;6;2017-04-07
130;"134103.jpg";"Aursnes";203;"a";134103;"Fredrik";"Aursnes";17;"";80;NA;NA;"0.1";"0.3";0;0;0;0;FALSE;0;"1.6";"1.0";249;9;91;1;0;0;0;0;2;1;"1.0";"1.0";"1.0";FALSE;37;0;0;0;0;0;0;0;0;0;0;0;3;6;2017-04-07
131;"134330.jpg";"Hestad";203;"a";134330;"Eirik";"Hestad";19;"";75;NA;NA;"0.2";"0.4";0;0;0;0;FALSE;0;"3.6";"1.5";245;158;162;6;0;0;0;0;3;0;"3.0";"2.0";"2.0";FALSE;78;0;0;1;0;0;0;0;0;0;0;0;3;6;2017-04-07
132;"161268.jpg";"Svendsen";203;"a";161268;"Sander";"Svendsen";11;"";85;NA;NA;"0.5";"1.1";0;0;0;0;FALSE;0;"13.4";"4.5";774;398;151;264;0;0;0;0;9;8;"4.5";"5.0";"5.0";FALSE;148;1;0;0;1;0;0;0;0;0;1;0;3;6;2017-04-07
133;"182321.jpg";"Strand";203;"a";182321;"Petter";"Strand";14;"";80;NA;NA;"0.4";"0.9";0;0;0;0;FALSE;0;"3.5";"3.5";143;492;111;56;0;0;0;0;7;2;"3.5";"4.0";"4.0";FALSE;180;0;0;1;1;0;0;0;0;0;2;0;3;6;2017-04-07
134;"195572.jpg";"Diop";203;"i";195572;"Amidou";"Diop";18;"Kne";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.6";"0.0";117;7;52;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;6;2017-04-07
135;"215843.jpg";"Svendsen";203;"a";215843;"Tobias Hammer";"Svendsen";21;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"1.5";"0.0";232;36;79;10;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;6;2017-04-07
136;"225140.jpg";"Unachi Ekpe";3835;"a";225140;"Thompson";"Unachi Ekpe";4;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.6";"0.0";44;5;17;2;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;4;2017-04-07
137;"61972.jpg";"Sigurdarson";203;"a";61972;"Björn";"Sigurdarson";10;"";90;NA;NA;"0.4";"0.8";0;0;0;0;FALSE;0;"21.4";"3.5";1134;1282;813;112;0;0;0;0;7;2;"3.5";"4.0";"4.0";FALSE;180;0;1;1;1;0;0;0;0;0;0;0;4;6;2017-04-07
138;"105097.jpg";"Brustad";203;"a";105097;"Fredrik";"Brustad";33;"";75;NA;NA;"0.7";"1.3";0;0;0;0;FALSE;0;"7.4";"5.0";492;1370;398;141;0;0;0;0;10;1;"5.0";"5.0";"5.0";FALSE;87;1;0;1;0;0;0;0;0;0;3;0;4;6;2017-04-07
139;"223959.jpg";"Amang";203;"a";223959;"Thomas";"Amang";20;"";59;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;"0.5";"0.0";120;8;30;3;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;6;2017-04-07
140;"227291.jpg";"Karlsson";203;"a";227291;"Óttar Magnús";"Karlsson";25;"";80;NA;NA;"0.4";"0.8";0;0;0;0;FALSE;0;"4.1";"3.0";460;40;85;9;0;0;0;0;6;5;"3.0";"3.0";"3.0";FALSE;97;0;1;0;1;0;0;0;0;0;0;0;4;6;2017-04-07
141;"247411.jpg";"Markovic";203;"a";247411;"Eman";"Markovic";24;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.9";"0.0";82;11;27;3;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;6;2017-04-07
