"id";"photo";"web_name";"team_code";"status";"code";"first_name";"second_name";"squad_number";"news";"now_cost";"chance_of_playing_this_round";"chance_of_playing_next_round";"value_form";"value_season";"cost_change_start";"cost_change_event";"cost_change_start_fall";"cost_change_event_fall";"in_dreamteam";"dreamteam_count";"selected_by_percent";"form";"transfers_out";"transfers_in";"transfers_out_event";"transfers_in_event";"loans_in";"loans_out";"loaned_in";"loaned_out";"total_points";"event_points";"points_per_game";"ep_this";"ep_next";"special";"minutes";"goals_scored";"assists";"clean_sheets";"goals_conceded";"penalties_saved";"penalties_missed";"yellow_cards";"red_cards";"saves";"bonus";"element_type";"team";"dato"
78;"245733.jpg";"Hopmark";3835;"a";245733;"Andreas";"Hopmark";19;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.3";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"2.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;4;2017-03-25
79;"63900.jpg";"Torske";3835;"a";63900;"Tor";"Erik Torske";6;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"1.2";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;4;2017-03-25
80;"66338.jpg";"Kalludra";3835;"a";66338;"Liridon";"Kalludra";9;"";60;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"1.8";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;4;2017-03-25
81;"92072.jpg";"Qaka";3835;"a";92072;"Kamer";"Qaka";92;"";60;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"4.6";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;4;2017-03-25
82;"95511.jpg";"Okland";3835;"a";95511;"Sverre";"Okland";10;"";55;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.7";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;4;2017-03-25
83;"95569.jpg";"Ulvestad";3835;"a";95569;"Pal";"Erik Ulvestad";8;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"1.3";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;4;2017-03-25
84;"245730.jpg";"Sorli";3835;"a";245730;"Sondre";"Sorli";24;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"2.2";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;4;2017-03-25
85;"245732.jpg";"Rodsand";3835;"a";245732;"Andreas";"Rodsand";21;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.1";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;4;2017-03-25
86;"245734.jpg";"Koksvik";3835;"a";245734;"Sigur";"Koksvik";34;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.4";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;4;2017-03-25
87;"245738.jpg";"Isaksen";3835;"a";245738;"Jesper";"Isaksen";18;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.6";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;4;2017-03-25
88;"41319.jpg";"Lekaj";3835;"a";41319;"Rocky";"Lekaj";7;"";60;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"2.3";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"2.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;4;4;2017-03-25
89;"206554.jpg";"Mendy";3835;"a";206554;"Jean";"Alassane Mendy";39;"";55;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"2.7";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"2.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;4;4;2017-03-25
90;"245736.jpg";"Bamba";3835;"a";245736;"Daouda";"Bamba";11;"";65;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"6.8";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"2.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;4;4;2017-03-25
91;"245737.jpg";"Ronningen";3835;"a";245737;"Jonas";"Ronningen";16;"";55;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.2";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"2.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;4;4;2017-03-25
92;"245739.jpg";"Bruseth";3835;"a";245739;"Adne";"Bruseth";48;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.9";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"1.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;4;4;2017-03-25
93;"98733.jpg";"Stokke";3835;"a";98733;"Benjamin";"Stokke";20;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"1.1";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"1.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;4;4;2017-03-25
94;"95016.jpg";"Baranov";3835;"a";95016;"Nikita";"Baranov";27;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.6";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"2.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;4;2017-03-25
95;"34727.jpg";"Origi";305;"a";34727;"Arnold";"Otieno Origi";77;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"21.3";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"2.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;1;5;2017-03-25
96;"208534.jpg";"Ødegaard";305;"a";208534;"Emil";"Ødegaard";29;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"1.7";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"1.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;1;5;2017-03-25
97;"3629.jpg";"Kippe";305;"a";3629;"Frode";"Kippe";13;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"10.6";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"2.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;5;2017-03-25
98;"98090.jpg";"Amundsen";305;"a";98090;"Marius";"Amundsen";4;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"6.8";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"2.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;5;2017-03-25
99;"179305.jpg";"Mikalsen";305;"a";179305;"Simen";"Kind Mikalsen";3;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"3.3";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"2.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;5;2017-03-25
100;"225993.jpg";"Sinyan";305;"a";225993;"Sheriff";"Sinyan";19;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.6";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"2.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;5;2017-03-25
101;"247410.jpg";"Melgalvis";305;"a";247410;"Aleksander";"Melgalvis";33;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"2.0";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"2.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;5;2017-03-25
102;"202256.jpg";"Haakenstad";305;"a";202256;"Mats";"Haakenstad";2;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"1.7";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"2.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;5;2017-03-25
103;"61930.jpg";"Knudtzon";305;"a";61930;"Erling";"Knudtzon";11;"";80;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"7.4";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;5;2017-03-25
104;"192267.jpg";"Kolstad";305;"a";192267;"Jørgen";"Kolstad";17;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.5";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;5;2017-03-25
105;"193844.jpg";"Innocent";305;"a";193844;"Bonke";"Innocent";18;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"3.7";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;5;2017-03-25
106;"208025.jpg";"Krogstad";305;"a";208025;"Fredrik";"Krogstad";14;"";60;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"1.6";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;5;2017-03-25
107;"210142.jpg";"Matthew";305;"a";210142;"Ifeanyi";"Matthew";6;"";60;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"2.4";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;5;2017-03-25
108;"219232.jpg";"Olsen";305;"a";219232;"Petter";"Mathias Olsen";21;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.4";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;5;2017-03-25
109;"224088.jpg";"Brenden";305;"a";224088;"Erik";"Brenden";15;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.2";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;5;2017-03-25
110;"95532.jpg";"Rafn";305;"a";95532;"Simen";"Rafn";5;"";55;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.6";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;5;2017-03-25
111;"63729.jpg";"Ajeti";305;"a";63729;"Bajram ";"Ajeti";9;"";65;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"9.4";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"2.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;4;5;2017-03-25
112;"101815.jpg";"Malec";305;"a";101815;"Tomas";"Malec";7;"";65;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"4.8";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"2.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;4;5;2017-03-25
113;"15724.jpg";"Grahn";305;"a";15724;"Tobias ";"Grahn";16;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.8";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"1.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;4;5;2017-03-25
114;"111558.jpg";"Antonijevic";305;"a";111558;"Stefan";"Antonijevic";NA;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.4";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"2.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;5;2017-03-25
115;"28113.jpg";"Fernandes";305;"a";28113;"Daniel";"Fernandes";1;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"11.8";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"1.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;1;5;2017-03-25
116;"111778.jpg";"Linde";203;"a";111778;"Andreas";"Linde";26;"";55;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"6.7";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"4.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;1;6;2017-03-25
117;"215367.jpg";"Neydson";203;"a";215367;"Neydson";"";34;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.2";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"3.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;1;6;2017-03-25
118;"39707.jpg";"Rindaroy";203;"a";39707;"Knut";"Olav Rindaroy";23;"";55;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"11.6";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"3.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;6;2017-03-25
119;"40646.jpg";"Toivio";203;"a";40646;"Joona";"Toivio";5;"";60;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"14.4";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"3.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;6;2017-03-25
120;"61983.jpg";"Gabrielsen";203;"a";61983;"Ruben";"Gabrielsen";4;"";60;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"16.0";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"3.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;6;2017-03-25
121;"114566.jpg";"Remmer";203;"a";114566;"Christoffer";"Remmer";22;"";55;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"1.6";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"3.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;6;2017-03-25
122;"139511.jpg";"Rindaroy";203;"a";139511;"Ole";"Martin Rindaroy";3;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"3.7";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"2.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;6;2017-03-25
123;"141947.jpg";"Ssewankambo";203;"a";141947;"Isak";"Ssewankambo";32;"";55;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"1.6";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"3.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;6;2017-03-25
124;"165824.jpg";"Nattestad";203;"a";165824;"Sonni";"Nattestad";15;"";55;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.7";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"3.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;6;2017-03-25
125;"215661.jpg";"Roseth";203;"a";215661;"Martin";"Ove Roseth";27;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.5";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"2.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;6;2017-03-25
126;"223357.jpg";"Strande";203;"a";223357;"Kristian";"Strande";29;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"2.5";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"1.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;6;2017-03-25
127;"166372.jpg";"Gregersen";203;"a";166372;"Stian";"Gregersen";28;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.5";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"2.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;6;2017-03-25
128;"61849.jpg";"Moström";203;"a";61849;"Mattias";"Moström";9;"";65;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"6.4";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;6;2017-03-25
129;"115935.jpg";"Sarr";203;"a";115935;"Babacar";"Sarr";8;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"4.9";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;6;2017-03-25
130;"134103.jpg";"Aursnes";203;"a";134103;"Fredrik";"Aursnes";17;"";80;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"2.4";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;6;2017-03-25
131;"134330.jpg";"Hestad";203;"a";134330;"Eirik";"Hestad";19;"";75;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"3.7";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;6;2017-03-25
132;"161268.jpg";"Svendsen";203;"a";161268;"Sander";"Svendsen";11;"";85;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"14.2";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;6;2017-03-25
133;"182321.jpg";"Strand";203;"a";182321;"Petter";"Strand";14;"";80;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"2.5";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;6;2017-03-25
134;"195572.jpg";"Diop";203;"a";195572;"Amidou";"Diop";18;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.8";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;6;2017-03-25
135;"215843.jpg";"Svendsen";203;"a";215843;"Tobias";"Hammer Svendsen";21;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"1.9";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;6;2017-03-25
136;"225140.jpg";"Ekpe";3835;"a";225140;"Thompson";"Unachi Ekpe";4;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.7";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;4;2017-03-25
137;"61972.jpg";"Sigurdarson";203;"a";61972;"Björn";"Sigurdarson";10;"";90;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"21.6";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"3.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;4;6;2017-03-25
138;"105097.jpg";"Brustad";203;"a";105097;"Fredrik";"Brustad";33;"";75;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"6.3";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"2.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;4;6;2017-03-25
139;"223959.jpg";"Amang";203;"a";223959;"Thomas";"Amang";20;"";60;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.8";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"2.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;4;6;2017-03-25
140;"227291.jpg";"Karlsson";203;"a";227291;"Óttar";"Magnús Karlsson";25;"";80;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"5.6";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"3.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;4;6;2017-03-25
141;"247411.jpg";"Markovic";203;"a";247411;"Eman";"Markovic";24;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"1.0";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;6;2017-03-25
142;"223094.jpg";"Haaland";203;"a";223094;"Erling";"Braut Haaland";30;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.8";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"1.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;4;6;2017-03-25
143;"95501.jpg";"Hussain";203;"a";95501;"Etzaz";"Hussain";16;"";60;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"23.3";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;6;2017-03-25
144;"156550.jpg";"Rossbach";307;"a";156550;"Sondre";"Rossbach";1;"";55;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"26.7";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"4.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;1;7;2017-03-25
145;"171682.jpg";"Myhra";307;"a";171682;"Viljar";"Myhra";12;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.2";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"3.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;1;7;2017-03-25
146;"42549.jpg";"Ruud";307;"a";42549;"Espen";"Ruud";2;"";65;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"39.1";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"4.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;7;2017-03-25
147;"62005.jpg";"Berge";307;"a";62005;"Fredrik";"Semb Berge";16;"";60;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"14.0";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"3.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;7;2017-03-25
148;"62009.jpg";"Hagen";307;"a";62009;"Steffen";"Hagen";21;"";60;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"6.8";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"3.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;7;2017-03-25
149;"81784.jpg";"Nilsen";307;"a";81784;"Joakim";"Våge Nilsen";18;"";55;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"1.6";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"3.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;7;2017-03-25
150;"116099.jpg";"Grogaard";307;"a";116099;"Thomas";"Grogaard";5;"";55;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"5.2";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"3.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;7;2017-03-25
151;"171023.jpg";"Bergan";307;"a";171023;"Vegard";"Bergan";4;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.6";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"2.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;7;2017-03-25
152;"223963.jpg";"Eikeng";307;"a";223963;"Erik";"Eikeng";22;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.3";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"2.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;7;2017-03-25
153;"227411.jpg";"Kitelano";307;"a";227411;"John";"Kitelano";25;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.2";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"2.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;7;2017-03-25
154;"18789.jpg";"Gashi";307;"a";18789;"Ardian";"Gashi";3;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"8.8";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;7;2017-03-25
155;"61989.jpg";"Nordkvelle";307;"a";61989;"Fredrik";"Nordkvelle";14;"";90;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"9.9";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;7;2017-03-25
156;"62070.jpg";"Samuelsen";307;"a";62070;"Jone";"Samuelsen";8;"";80;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"6.3";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;7;2017-03-25
157;"111716.jpg";"Broberg";307;"a";111716;"Martin";"Broberg";7;"";65;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.6";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;7;2017-03-25
158;"111819.jpg";"Jensen";307;"a";111819;"Fredrik";"Oldrup Jensen";20;"";55;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"2.2";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;7;2017-03-25
159;"118237.jpg";"Berg";307;"a";118237;"Oliver";"Berg";6;"";60;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.7";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;7;2017-03-25
