"id";"photo";"web_name";"team_code";"status";"code";"first_name";"second_name";"squad_number";"news";"now_cost";"chance_of_playing_this_round";"chance_of_playing_next_round";"value_form";"value_season";"cost_change_start";"cost_change_event";"cost_change_start_fall";"cost_change_event_fall";"in_dreamteam";"dreamteam_count";"selected_by_percent";"form";"transfers_out";"transfers_in";"transfers_out_event";"transfers_in_event";"loans_in";"loans_out";"loaned_in";"loaned_out";"total_points";"event_points";"points_per_game";"ep_this";"ep_next";"special";"minutes";"goals_scored";"assists";"clean_sheets";"goals_conceded";"penalties_saved";"penalties_missed";"yellow_cards";"red_cards";"saves";"bonus";"element_type";"team";"dato"
160;"153580.jpg";"Messoudi";307;"a";153580;"Zakaria";"Messoudi";19;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.4";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;7;2017-03-25
161;"206930.jpg";"Zekhnini";307;"a";206930;"Rafik";"Zekhnini";11;"";85;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"20.2";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;7;2017-03-25
162;"228900.jpg";"Kaasa";307;"a";228900;"Markus";"Kaasa";29;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.3";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;7;2017-03-25
163;"230431.jpg";"Mladenovic";307;"a";230431;"Stefan";"Mladenovic";13;"";55;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.2";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;7;2017-03-25
164;"62816.jpg";"Riski";307;"a";62816;"Riku";"Riski";24;"";70;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"5.5";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;7;2017-03-25
165;"39723.jpg";"Diouf";307;"a";39723;"Pape Pate";"Diouf";27;"";75;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"3.7";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;7;2017-03-25
166;"34339.jpg";"Occean";307;"a";34339;"Olivier";"Occean";10;"";100;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"8.0";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"3.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;4;7;2017-03-25
167;"221242.jpg";"Haugen";307;"a";221242;"Sigurd";"Haugen";15;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.7";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"1.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;4;7;2017-03-25
168;"88374.jpg";"Agdestein";307;"a";88374;"Torbjørn";"Agdestein";9;"";80;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"8.2";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"3.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;4;7;2017-03-25
169;"61984.jpg";"Hansen";197;"a";61984;"André";"Hansen";1;"";55;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"29.4";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"4.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;1;8;2017-03-25
170;"95513.jpg";"Ostbo";197;"a";95513;"Arild";"Ostbo";24;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.4";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"3.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;1;8;2017-03-25
171;"217243.jpg";"Lund";197;"a";217243;"Julian";"Faye Lund";33;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.2";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"2.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;1;8;2017-03-25
172;"56002.jpg";"Reginiussen";197;"a";56002;"Tore";"Reginiussen";4;"";60;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"23.2";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"3.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;8;2017-03-25
173;"61885.jpg";"Bjordal";197;"a";61885;"Johan";"Bjordal";14;"";55;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"1.6";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"3.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;8;2017-03-25
174;"63800.jpg";"Skjelvik";197;"a";63800;"Jorgen";"Skjelvik";16;"";60;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"9.2";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"3.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;8;2017-03-25
175;"193761.jpg";"Gersbach";197;"a";193761;"Alex";"Gersbach";20;"";55;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"2.0";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"3.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;8;2017-03-25
176;"205454.jpg";"Rasmussen";197;"a";205454;"Jacob";"Rasmussen";5;"";55;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.9";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"3.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;8;2017-03-25
177;"216168.jpg";"Reitan";197;"a";216168;"Erlend";"Dahl Reitan";32;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.7";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"2.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;8;2017-03-25
178;"197498.jpg";"Meling";197;"a";197498;"Birger";"Meling";3;"";65;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"9.9";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"4.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;8;2017-03-25
179;"54375.jpg";"Konradsen";197;"a";54375;"Anders";"Konradsen";8;"";70;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"7.4";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;8;2017-03-25
180;"61830.jpg";"Helland";197;"a";61830;"Pal";"Helland";23;"";110;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"36.0";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;8;2017-03-25
181;"69893.jpg";"Jensen";197;"a";69893;"Mike";"Jensen";7;"";105;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"26.1";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;8;2017-03-25
182;"83510.jpg";"Thorarinsson";197;"u";83510;"Gudmundur";"Thorarinsson";NA;"";60;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.0";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;8;2017-03-25
183;"86463.jpg";"Stamnestro";197;"a";86463;"Magnus";"Stamnestro";18;"";55;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.2";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;8;2017-03-25
184;"87100.jpg";"Midtsjo";197;"a";87100;"Fredrik";"Midtsjo";21;"";85;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"24.3";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;8;2017-03-25
185;"95519.jpg";"Lanlay";197;"a";95519;"Yann-Erik";"de Lanlay";11;"";85;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"2.7";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;8;2017-03-25
186;"95581.jpg";"Rashani";197;"a";95581;"Elbasan";"Rashani";15;"";80;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"1.0";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;8;2017-03-25
187;"141176.jpg";"Jevtovic";197;"a";141176;"Milan";"Jevtovic";26;"";75;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"2.5";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;8;2017-03-25
188;"179306.jpg";"Lundemo";197;"a";179306;"Marius";"Lundemo";25;"";65;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.5";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;8;2017-03-25
189;"184368.jpg";"Saeter";197;"a";184368;"John";"Hou Saeter";17;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.1";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;8;2017-03-25
190;"55896.jpg";"Vilhjálmsson";197;"a";55896;"Matthías";"Vilhjálmsson";10;"";85;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"3.1";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"3.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;4;8;2017-03-25
191;"81888.jpg";"Bakenga";197;"a";81888;"Mushaga";"Bakenga";27;"";105;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"6.1";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"3.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;4;8;2017-03-25
192;"200813.jpg";"Helmersen";197;"a";200813;"Andreas";"Helmersen";19;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.2";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"1.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;4;8;2017-03-25
193;"55746.jpg";"Hedenstad";197;"a";55746;"Vegar";"Eggen Hedenstad";2;"";65;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"12.8";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"4.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;8;2017-03-25
194;"27697.jpg";"Bendtner";197;"a";27697;"Nicklas";"Bendtner";9;"";125;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"50.3";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"4.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;4;8;2017-03-25
195;"96134.jpg";"Ovretveit";3334;"a";96134;"Oystein";"Ovretveit";12;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"2.4";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"1.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;1;9;2017-03-25
196;"97669.jpg";"Jónsson";3334;"a";97669;"Ingvar";"Jónsson";1;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.8";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"2.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;1;9;2017-03-25
197;"27772.jpg";"Gabrielsen";3334;"d";27772;"Alexander";"Gabrielsen";5;"Strekk";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"2.1";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"2.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;9;2017-03-25
198;"95529.jpg";"Grorud";3334;"d";95529;"Lars";"Grorud";2;"Strekk";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.8";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"2.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;9;2017-03-25
199;"164630.jpg";"Solberg";3334;"a";164630;"Joachim";"Olsen Solberg";17;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"1.4";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"2.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;9;2017-03-25
200;"247787.jpg";"Jablinski";3334;"a";247787;"Kevin";"Jablinski";20;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"1.5";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"1.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;9;2017-03-25
201;"202252.jpg";"Hansen";3334;"a";202252;"Christer";"Reppesgård Hansen";4;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.3";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"2.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;9;2017-03-25
202;"225872.jpg";"Kane";3334;"a";225872;"El-Hadji";"Gana Kane";16;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"1.3";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"1.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;9;2017-03-25
203;"245741.jpg";"Seck";3334;"a";245741;"Abdoulaye";"Seck";3;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.9";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"1.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;9;2017-03-25
204;"47608.jpg";"Bendiksen";3334;"a";47608;"Thomas";"Kind Bendiksen";7;"";55;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"1.4";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;9;2017-03-25
205;"56430.jpg";"Vallès";3334;"a";56430;"Enric";"Vallès";15;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.7";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;9;2017-03-25
206;"62002.jpg";"Storbaek";3334;"a";62002;"Havard";"Storbaek";9;"";55;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.9";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;9;2017-03-25
207;"62040.jpg";"Mjelde";3334;"a";62040;"Erik";"Mjelde";8;"";60;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"2.6";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;9;2017-03-25
208;"178436.jpg";"Morer";3334;"a";178436;"Pau";"Morer Vicente";6;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.2";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;9;2017-03-25
209;"202250.jpg";"Sødlund";3334;"a";202250;"Andrè";"Sødlund";22;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"1.7";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;9;2017-03-25
210;"202260.jpg";"Kurtovic";3334;"a";202260;"William";"Kurtovic";18;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.7";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;9;2017-03-25
211;"35220.jpg";"Kovacs";3334;"a";35220;"Peter";"Kovacs";10;"";55;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"5.1";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"2.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;4;9;2017-03-25
212;"88564.jpg";"Kastrati";3334;"a";88564;"Flamur";"Kastrati";11;"";60;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"2.1";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"2.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;4;9;2017-03-25
213;"161274.jpg";"Lorentzen";3334;"a";161274;"Hakon";"Lorentzen";21;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"1.9";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"1.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;4;9;2017-03-25
214;"178458.jpg";"Kebbie";3334;"a";178458;"Elliot";"Kebbie";NA;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.2";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"2.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;9;2017-03-25
215;"107421.jpg";"Kristiansen";2997;"a";107421;"Anders";"Kristiansen Aasheim";21;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"4.0";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"3.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;1;10;2017-03-25
216;"198885.jpg";"Cupic";2997;"a";198885;"Stefan";"Cupic";1;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.5";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"3.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;1;10;2017-03-25
217;"57338.jpg";"Østli";2997;"a";57338;"Anders";"Østli";20;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"1.6";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"2.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;10;2017-03-25
218;"61956.jpg";"Thomassen";2997;"a";61956;"Joachim";"Thomassen";16;"";55;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"4.4";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"3.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;10;2017-03-25
219;"62004.jpg";"Sundli";2997;"a";62004;"Morten";"Sundli";4;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"2.2";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"2.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;10;2017-03-25
220;"64091.jpg";"Toivomäki";2997;"a";64091;"Henri";"Toivomäki";3;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.8";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"2.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;10;2017-03-25
221;"95601.jpg";"Hansen";2997;"a";95601;"Ole";"Heiren Hansen";13;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.9";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"2.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;10;2017-03-25
222;"111807.jpg";"Groven";2997;"a";111807;"Alexander";"Groven";29;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"3.0";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"2.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;10;2017-03-25
223;"206557.jpg";"Rosted";2997;"a";206557;"Sigurd";"Rosted";15;"";55;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"4.9";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"3.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;10;2017-03-25
224;"235899.jpg";"Albeck";2997;"a";235899;"Andreas";"Albeck";2;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"1.9";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"2.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;2;10;2017-03-25
225;"39740.jpg";"Nielsen";2997;"a";39740;"Matti";"Lund Nielsen";5;"";55;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.7";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;10;2017-03-25
226;"81832.jpg";"Hovda";2997;"a";81832;"Tor";"Øyvinder Hovda";18;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"1.2";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;10;2017-03-25
227;"109022.jpg";"Tveita";2997;"a";109022;"Jon-Helge";"Tveita";22;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.6";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;10;2017-03-25
228;"121176.jpg";"Trondsen";2997;"a";121176;"Anders";"Trondsen";6;"";70;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"10.3";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;10;2017-03-25
229;"202253.jpg";"Hansen";2997;"i";202253;"Kristoffer";"Normann Hansen";23;"Akillesskade";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.3";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;10;2017-03-25
230;"207884.jpg";"Heintz";2997;"a";207884;"Tobias";"Heintz";14;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.8";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;10;2017-03-25
231;"84457.jpg";"Halvorsen";2997;"a";84457;"Ole Jørgen";"Halvorsen";7;"";70;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"4.2";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;10;2017-03-25
232;"79343.jpg";"Jørgensen";2997;"a";79343;"Joackim";"Jørgensen";11;"";55;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.6";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;10;2017-03-25
233;"85050.jpg";"Mortensen";2997;"a";85050;"Patrick";"Mortensen";69;"";65;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"3.4";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"2.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;4;10;2017-03-25
234;"85676.jpg";"Lindberg";2997;"a";85676;"Jonas";"Lindberg";10;"";55;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"6.0";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"2.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;4;10;2017-03-25
235;"215654.jpg";"Kachi";2997;"a";215654;"Kachi";"";8;"";55;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.3";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"2.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;4;10;2017-03-25
236;"247412.jpg";"Larsen";2997;"a";247412;"Jörgen Strand";"Larsen";45;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.7";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"1.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;4;10;2017-03-25
237;"215653.jpg";"Mbedule";2997;"a";215653;"Amani";"Dickson Mbedule";24;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.4";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"1.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;4;10;2017-03-25
238;"247788.jpg";"Zachariassen";2997;"a";247788;"Kristoffer";"Zachariassen";17;"";55;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"1.1";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;10;2017-03-25
239;"249956.jpg";"Diatta";2997;"a";249956;"Krepin";"Diatta";NA;"";60;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"3.5";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;3;10;2017-03-25
240;"117885.jpg";"Dyngeland";1250;"a";117885;"Matias";"Dyngeland";1;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"9.5";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";NA;"2.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;1;11;2017-03-25
